5.52333;33.108;6.059;100.416;210.305
5.525;33.111;6.059;100.416;210.317
5.52667;33.114;6.059;100.416;210.329
5.52833;33.117;6.059;100.416;210.34
5.53;33.12;6.059;100.416;210.353
5.53167;33.123;6.059;100.416;210.366
5.53333;33.126;6.059;100.416;210.38
5.535;33.129;6.059;100.416;210.394
5.53667;33.132;6.059;100.416;210.409
5.53833;33.135;6.059;100.416;210.423
5.54;33.138;6.059;100.416;210.438
5.54167;33.141;6.059;100.416;210.454
5.54333;33.144;6.059;100.416;210.47
5.545;33.147;6.059;100.416;210.487
5.54667;33.15;6.059;100.416;210.504
5.54833;33.153;6.059;100.416;210.52
5.55;33.156;6.059;100.416;210.538
5.55167;33.159;6.059;100.415;210.556
5.55333;33.162;6.059;100.415;210.575
5.555;33.165;6.059;100.415;210.594
5.55667;33.168;6.059;100.415;210.613
5.55833;33.171;6.059;100.415;210.632
5.56;33.174;6.059;100.415;210.651
5.56167;33.177;6.059;100.415;210.671
5.56333;33.18;6.059;100.415;210.692
5.565;33.183;6.059;100.415;210.713
5.56667;33.186;6.059;100.415;210.734
5.56833;33.189;6.059;100.415;210.755
5.57;33.192;6.059;100.415;210.776
5.57167;33.195;6.059;100.415;210.798
5.57333;33.198;6.059;100.415;210.821
5.575;33.201;6.059;100.415;210.844
5.57667;33.204;6.059;100.415;210.867
5.57833;33.207;6.059;100.415;210.89
5.58;33.21;6.059;100.415;210.913
5.58167;33.213;6.059;100.415;210.937
5.58333;33.216;6.059;100.415;210.962
5.585;33.219;6.059;100.415;210.987
5.58667;33.222;6.059;100.414;211.013
5.58833;33.225;6.059;100.414;211.038
5.59;33.228;6.059;100.414;211.063
5.59167;33.231;6.059;100.414;211.089
5.59333;33.234;6.059;100.414;211.115
5.595;33.237;6.059;100.414;211.142
5.59667;33.24;6.059;100.414;211.17
5.59833;33.243;6.059;100.414;211.198
5.6;33.246;6.059;100.414;211.226
5.60167;33.249;6.059;100.414;211.254
5.60333;33.252;6.059;100.414;211.282
5.605;33.255;6.059;100.414;211.312
5.60667;33.258;6.059;100.414;211.341
5.60833;33.261;6.059;100.414;211.371
5.61;33.264;6.059;100.414;211.401
5.61167;33.267;6.059;100.414;211.431
5.61333;33.27;6.059;100.414;211.462
5.615;33.273;6.059;100.414;211.493
5.61667;33.276;6.059;100.414;211.524
5.61833;33.279;6.059;100.414;211.555
5.62;33.282;6.059;100.414;211.587
5.62167;33.285;6.059;100.413;211.618
5.62333;33.288;6.059;100.413;211.65
5.625;33.291;6.059;100.413;211.683
5.62667;33.294;6.059;100.413;211.717
5.62833;33.297;6.059;100.413;211.75
5.63;33.3;6.059;100.413;211.783
5.63167;33.303;6.059;100.413;211.816
5.63333;33.306;6.059;100.413;211.85
5.635;33.309;6.059;100.413;211.884
5.63667;33.312;6.059;100.413;211.92
5.63833;33.315;6.059;100.413;211.955
5.64;33.318;6.059;100.413;211.99
5.64167;33.321;6.059;100.413;212.025
5.64333;33.324;6.059;100.413;212.06
5.645;33.327;6.059;100.413;212.096
5.64667;33.33;6.059;100.413;212.134
5.64833;33.333;6.059;100.413;212.171
5.65;33.337;6.059;100.413;212.209
5.65167;33.34;6.059;100.413;212.246
5.65333;33.343;6.059;100.413;212.283
5.655;33.346;6.059;100.413;212.32
5.65667;33.349;6.059;100.412;212.359
5.65833;33.352;6.059;100.412;212.398
5.66;33.355;6.059;100.412;212.438
5.66167;33.358;6.059;100.412;212.477
5.66333;33.361;6.059;100.412;212.515
5.665;33.364;6.059;100.412;212.554
5.66667;33.367;6.059;100.412;212.594
5.66833;33.37;6.059;100.412;212.635
5.67;33.373;6.059;100.412;212.675
5.67167;33.376;6.059;100.412;212.716
5.67333;33.379;6.059;100.412;212.756
5.675;33.382;6.059;100.412;212.797
5.67667;33.385;6.059;100.412;212.838
5.67833;33.388;6.059;100.412;212.88
5.68;33.391;6.059;100.412;212.922
5.68167;33.394;6.059;100.412;212.964
5.68333;33.397;6.059;100.412;213.006
5.685;33.4;6.059;100.412;213.048
5.68667;33.403;6.059;100.412;213.091
5.68833;33.406;6.059;100.412;213.135
5.69;33.409;6.059;100.412;213.179
5.69167;33.412;6.059;100.411;213.222
5.69333;33.415;6.059;100.411;213.265
5.695;33.418;6.059;100.411;213.309
5.69667;33.421;6.059;100.411;213.353
5.69833;33.424;6.059;100.411;213.398
5.7;33.427;6.059;100.411;213.444
5.70167;33.43;6.059;100.411;213.489
5.70333;33.433;6.059;100.411;213.533
5.705;33.436;6.059;100.411;213.577
5.70667;33.439;6.059;100.411;213.622
5.70833;33.442;6.059;100.411;213.668
5.71;33.445;6.059;100.411;213.715
5.71167;33.448;6.059;100.411;213.761
5.71333;33.451;6.059;100.411;213.807
5.715;33.454;6.059;100.411;213.852
5.71667;33.457;6.059;100.411;213.898
5.71833;33.46;6.059;100.411;213.944
5.72;33.463;6.059;100.411;213.992
5.72167;33.466;6.059;100.411;214.039
5.72333;33.469;6.059;100.411;214.086
5.725;33.472;6.059;100.411;214.132
5.72667;33.475;6.059;100.411;214.179
5.72833;33.478;6.059;100.41;214.226
5.73;33.481;6.059;100.41;214.273
5.73167;33.484;6.059;100.41;214.322
5.73333;33.487;6.059;100.41;214.369
5.735;33.49;6.059;100.41;214.417
5.73667;33.493;6.059;100.41;214.464
5.73833;33.496;6.059;100.41;214.512
5.74;33.499;6.059;100.41;214.56
5.74167;33.502;6.059;100.41;214.609
5.74333;33.505;6.059;100.41;214.657
5.745;33.508;6.059;100.41;214.705
5.74667;33.511;6.059;100.41;214.753
5.74833;33.514;6.059;100.41;214.802
5.75;33.517;6.059;100.41;214.851
5.75167;33.52;6.059;100.41;214.9
5.75333;33.523;6.059;100.41;214.949
5.755;33.526;6.059;100.41;214.997
5.75667;33.529;6.059;100.41;215.045
5.75833;33.532;6.059;100.41;215.094
5.76;33.535;6.059;100.41;215.143
5.76167;33.538;6.059;100.41;215.193
5.76333;33.541;6.058;100.409;215.242
5.765;33.544;6.058;100.409;215.291
5.76667;33.547;6.058;100.409;215.339
5.76833;33.55;6.058;100.409;215.388
5.77;33.553;6.058;100.409;215.437
5.77167;33.556;6.058;100.409;215.487
5.77333;33.559;6.058;100.409;215.536
5.775;33.562;6.058;100.409;215.585
5.77667;33.565;6.058;100.409;215.634
5.77833;33.568;6.058;100.409;215.682
5.78;33.571;6.058;100.409;215.731
5.78167;33.574;6.058;100.409;215.781
5.78333;33.577;6.058;100.409;215.831
